,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,logq
WBGene00019730,1582.97005786168,0.423693854009872,0.044538730183364,9.51293070694974,1.85365223762729e-21,8.00136117803502e-19,asns-2,18.0968361252801
WBGene00000740,88.9748661676831,-1.95959284412023,0.210226501209511,-9.32134071035745,1.1487935654618e-20,4.7751519204362e-18,col-167,17.3210128068745
WBGene00000678,67.913375401988,-2.20408902572823,0.236830911258506,-9.30659352706886,1.3199790666031e-20,5.11490813650486e-18,col-104,17.291162161789
WBGene00001399,1870.07322142574,-0.385146037119167,0.0413848207974377,-9.30645656300662,1.32168168901934e-20,5.11490813650486e-18,fat-7,17.291162161789
WBGene00019327,3126.24919135277,0.304633637458689,0.0333467987119919,9.13531880795318,6.52143403575848e-20,2.43966847277725e-17,zip-2,16.6126691860489
WBGene00001076,1780.00905600542,0.411000319709046,0.0451466697949843,9.1036685889666,8.73309678771485e-20,3.16166274995238e-17,dpy-17,16.500084457505
WBGene00009926,1178.95006415749,0.465539248190407,0.0512344804478053,9.08644420947474,1.02330974395907e-19,3.58893914264144e-17,noah-2,16.4450339059017
WBGene00001075,1523.55528450933,0.422897766515768,0.0474966808327518,8.90373304199721,5.39992300698847e-19,1.83646472446763e-16,dpy-14,15.7360174093368
WBGene00000754,31442.6124465439,0.147742282058253,0.0168665549853803,8.75948183765526,1.96149942578382e-18,6.47467883987406e-16,col-181,15.1887817687957
WBGene00000170,2030.80428287998,0.360323614958027,0.0411802440509062,8.74991451028318,2.135144366111e-18,6.76644673872799e-16,aqp-2,15.16963933233
WBGene00000066,24432.7417000342,0.170083063468402,0.0194423696768102,8.74806241706574,2.17047208940754e-18,6.76644673872799e-16,act-4,15.16963933233
WBGene00021043,3441.71065244606,0.274652048617749,0.0315206137836787,8.71341054786072,2.94866372873755e-18,8.94401433178961e-16,pck-1,15.0484675135484
WBGene00006331,3453.3373139976,0.271607517029746,0.0316578552757141,8.57946675996417,9.53139581753856e-18,2.8150225068483e-15,sup-26,14.5505181284997
WBGene00011977,3344.41209317232,0.276562911391813,0.0322818992075106,8.56712021848669,1.06105103714232e-17,3.05337840765341e-15,T24B8.3,14.5152193698998
WBGene00016052,581.811518157401,0.629386947085202,0.0735753168623391,8.55432193738014,1.18563584870061e-17,3.32659778249173e-15,dod-3,14.4779997063161
WBGene00003446,449.203875108714,-0.751337055146098,0.0885491332808604,-8.48497356561363,2.15767776649758e-17,5.90624818863471e-15,msp-53,14.2286883073388
WBGene00007308,306.916986703221,-0.845799435544978,0.0999873917272623,-8.45906089691872,2.69539267551964e-17,7.20247428508498e-15,C04G2.9,14.1425182836016
WBGene00016088,1590.56023181048,0.374950741844579,0.0445131109077962,8.42337761162652,3.65783160456123e-17,9.54694048790481e-15,clec-266,14.0201357846578
WBGene00008205,3623.05545893863,-0.267612749924105,0.0317817267306755,-8.42033386643549,3.75412925350825e-17,9.57558923002796e-15,sams-1,14.018834492401
WBGene00006436,3505.8089851088,-0.296444538990169,0.0355238620647117,-8.34494116800008,7.12493446662177e-17,1.77695865597547e-14,ttn-1,13.7503226766914
WBGene00006587,12325.2594237281,0.157824634380199,0.0190943758040542,8.26550372736923,1.39106096548653e-16,3.39388635122943e-14,tnt-2,13.4693027046996
WBGene00010681,5295.30263335322,0.213152417015912,0.0259755350056803,8.20589131154759,2.28886412157523e-16,5.46551532690188e-14,mak-1,13.2623688834712
WBGene00021468,2692.12636905393,0.2831773676282,0.0346667529356584,8.16855758466269,3.12098417175632e-16,7.29725111658775e-14,epg-2,13.1368407083353
WBGene00004300,174.802023914254,-1.12539747376929,0.13867170770144,-8.11555213693823,4.83581035546083e-16,1.10759795141504e-13,ram-2,12.9556178561857
WBGene00021791,46.4817495051858,-2.36617131576673,0.295470099708951,-8.00815824713735,1.16439016368924e-15,2.61359016141687e-13,Y51H7C.13,12.5827625133851
WBGene00006929,367691.341875183,0.123430479654225,0.0154206159505475,8.0042509358936,1.20196064522676e-15,2.64502045517254e-13,vit-5,12.5775709650147
WBGene00000597,18704.321105964,0.146030825433526,0.0183222743365501,7.97012547411851,1.58513345230579e-15,3.4211447567746e-13,col-8,12.4658285493933
WBGene00016594,7274.62579887348,0.188308969528584,0.0236848452832462,7.95061007478004,1.85595248843041e-15,3.9300669391801e-13,C42D4.1,12.405600052406
WBGene00001386,49850.55655063,0.112972514915891,0.0142467527626514,7.92970277494065,2.1967100163816e-15,4.5654956507131e-13,far-2,12.3405120666106
WBGene00000696,31997.3233871614,0.142445396632721,0.0182545685601985,7.80327380310169,6.03214773330332e-15,1.23088716383387e-12,col-122,11.9097817572802
WBGene00000256,274.449718266059,-0.813437972663412,0.105680654231333,-7.69713225736483,1.39153848401308e-14,2.78879221537121e-12,bli-6,11.5545838425211
WBGene00021641,69.6919702596851,-1.75537108396336,0.228818918765502,-7.67144208806572,1.70073263573567e-14,3.34865304751955e-12,Y47G6A.15,11.4751298471909
WBGene00012186,678.976272142573,0.526526833848479,0.0693343222153613,7.59402871514369,3.10109630411108e-14,6.00062134845494e-12,mlt-11,11.2218037772441
WBGene00020379,2612.8923197805,0.276076132676017,0.0363882590006243,7.58695634960937,3.27507354794863e-14,6.22985600485212e-12,T09B4.5,11.2055219913859
WBGene00000781,5530.26795285827,0.19557979035641,0.0259449202347307,7.538269094179,4.76250338852599e-14,8.90826258823786e-12,cpr-1,11.050206989781
WBGene00016274,3210.3599797992,-0.243442727194939,0.0328156499673724,-7.41849475591637,1.18458866952361e-13,2.17944895705959e-11,C30G12.2,10.6616532977529
WBGene00002348,2172.89425296731,0.289702641519443,0.0390971000335641,7.40982429056731,1.26466863053822e-13,2.28925420008555e-11,myo-1,10.6403059803421
WBGene00000599,292.967692243987,-0.797165143446027,0.107817424948687,-7.39365778607139,1.42843761060622e-13,2.54465957203709e-11,col-10,10.5943703099382
WBGene00011668,1899.67794449259,-0.319652115267605,0.0434916240401531,-7.34973968717493,1.98593234718215e-13,3.48251855194145e-11,clec-47,10.4581065613407
WBGene00000675,20048.0499845741,0.121255488874874,0.0167504077422316,7.23895744753489,4.521468506228e-13,7.8068370839072e-11,col-101,10.1075248835658
WBGene00002248,1522.8886730373,0.34591143667019,0.047826284670682,7.23266377583031,4.73610945981787e-13,8.05353885871756e-11,lam-3,10.094013241484
WBGene00005018,1162.92120710202,0.388234222431064,0.0539663482634345,7.19400580035385,6.29175209631751e-13,1.05391542950704e-10,sqt-3,9.97719423729426
WBGene00006585,909.433831074957,0.415337909033426,0.0577681403711506,7.18973999102186,6.49148227822339e-13,1.0713809648309e-10,tni-3,9.97005607398177
WBGene00004951,4546.14066208808,0.209323385826626,0.0293057016790077,7.14275290588141,9.14799882994603e-13,1.4879418966447e-10,spc-1,9.82741402743212
WBGene00015048,2199.02814709526,0.27371317107091,0.0383594085576982,7.1354898670871,9.64430643356861e-13,1.54625787291343e-10,faah-2,9.8107180761071
WBGene00006053,364.275349752055,-0.716043600806109,0.101167804533459,-7.07778135651144,1.4648058742819e-12,2.315424834798e-10,ssq-4,9.63536931286154
WBGene00009724,1871.28472414304,0.304391826019888,0.0430333810111653,7.07338858503616,1.5119532436804e-12,2.35675711858683e-10,F45D3.4,9.62768517245772
WBGene00011880,671.826392057898,0.489729324772884,0.0695435349325619,7.04205394862062,1.89426451488917e-12,2.91223707542482e-10,T21B6.3,9.53577327346688
WBGene00022245,9427.4635764335,0.152646458757192,0.0218733488090041,6.97865059850166,2.98028637739115e-12,4.5199667585758e-10,acp-6,9.34486475913114
WBGene00006366,1009.10618447115,0.39841588382996,0.057431782042632,6.93720218422289,3.99941256883827e-12,5.98472096800958e-10,sym-1,9.2229560933576
WBGene00015695,855.795061862165,0.413281403002523,0.0597815352601137,6.91319487203376,4.73858283529186e-12,6.99751515269481e-10,ugt-26,9.15505615242241
WBGene00000677,7889.84239801698,-0.164552441947901,0.0238658520877106,-6.89489071427854,5.39062283887803e-12,7.85700780788677e-10,col-103,9.10474281527556
WBGene00017563,1704.15796822077,0.308214746039015,0.0448296491720561,6.87524332068912,6.18841393564227e-12,8.90417558970682e-10,F18C5.10,9.05040628433273
WBGene00007479,707.815174046283,0.459359172735687,0.0671070845642186,6.84516658291272,7.63869306710079e-12,1.08517787711484e-09,C09F9.2,8.96449906852718
WBGene00006927,232227.029788949,0.108961426590347,0.0160206540802205,6.80130948741186,1.03672432766166e-11,1.45439464116835e-09,vit-3,8.8373177343114
WBGene00001853,3520.91216635235,0.211919353262312,0.0314952081806458,6.72862208266142,1.71277260198663e-11,2.37314159408591e-09,hil-2,8.62467634872087
WBGene00006928,199216.272780631,0.101330376379748,0.0150715895983517,6.72327067549863,1.77690051031657e-11,2.43197005210767e-09,vit-4,8.61404177737811
WBGene00008741,4195.91302849328,0.194920407874253,0.029089519127783,6.70070918044454,2.07410459379884e-11,2.80453925978366e-09,F13D12.6,8.55213847607234
WBGene00002232,1093.11452445923,0.359802505554039,0.0537443947145897,6.69469825578603,2.16117105424165e-11,2.88747889782786e-09,kpc-1,8.53948118098392
WBGene00016457,3671.46935021122,0.204106081353915,0.0305647080100386,6.67783514525573,2.42497592253927e-11,3.20182409160685e-09,C35E7.5,8.49460253192422
WBGene00000698,39386.2030905376,0.100068211954059,0.015026546650779,6.65942842887798,2.74894527527875e-11,3.58737358423877e-09,col-124,8.44522339412829
WBGene00015547,3125.13747246378,0.212762677981684,0.0321631809457578,6.61510061273174,3.71299123597412e-11,4.78975869440662e-09,ain-1,8.3196863655682
WBGene00006595,12557.4762115749,-0.124284056761282,0.0188876339882111,-6.58018134186923,4.69874832472804e-11,5.99250596004804e-09,top-1,8.22239152535193
WBGene00000273,4416.16667026156,0.18821963909058,0.0286375966946602,6.57246629657565,4.94885919866618e-11,6.24056705467759e-09,brp-1,8.20477594597008
WBGene00006051,310.676686014117,-0.66717192211494,0.101576623484724,-6.56816400493245,5.09394197101255e-11,6.35214563785264e-09,ssq-2,8.19707955324616
WBGene00004258,11726.0023939665,0.128509758750671,0.0196734699157355,6.53213486492711,6.48387277871685e-11,7.99653892258673e-09,pyc-1,8.09709794451659
WBGene00013996,490.481254777809,0.515439349007506,0.0790077591465003,6.52390796265657,6.84987513982074e-11,8.35610311893567e-09,ZK550.2,8.07799620922447
WBGene00021469,1860.53248921532,0.276111275258506,0.0424785069008518,6.50002307997716,8.03076899403177e-11,9.69132477634608e-09,Y39G10AR.11,8.01361685207914
WBGene00009681,309.86033070045,-0.6614352097167,0.10232401984122,-6.46412455983527,1.01886922671906e-10,1.21646482249659e-08,gipc-2,7.9149004453986
WBGene00022816,926.558582303844,0.41679947229956,0.064746455737853,6.43740985587084,1.21529453545671e-10,1.43571058646638e-08,fbn-1,7.84293309725826
WBGene00003470,262.27143453076,-0.693073872287665,0.108136176387081,-6.40926926995049,1.4621874876158e-10,1.70938855974085e-08,msp-152,7.76715920692774
WBGene00017864,5040.94433935488,0.175055643463543,0.0273501881349832,6.40052794516732,1.54840606469619e-10,1.79152177980261e-08,pcca-1,7.74677790768174
WBGene00014505,2264.97651381756,0.265948434617561,0.0417172270702152,6.37502665673192,1.82931130917462e-10,2.09493477784355e-08,T05E11.9,7.67882949349175
WBGene00000149,3485.85552297898,0.197540927862349,0.0312471452165704,6.3218872153989,2.58387950222214e-10,2.92917976297364e-08,apl-1,7.53325397496508
WBGene00021576,1371.30781808286,0.305175585477263,0.0484327738747207,6.30101398418041,2.95704710417032e-10,3.31869396501035e-08,fbxc-51,7.47903279442334
WBGene00015660,2519.71674546935,-0.226053490345048,0.0360171413653497,-6.27627517831059,3.46780213377734e-10,3.85338052944388e-08,catp-3,7.41415810137438
WBGene00021068,3754.12167408557,0.214453271738866,0.034412314414745,6.23187586729061,4.60882624276912e-10,5.07106440417626e-08,W06H8.6,7.29490087373516
WBGene00001006,1773.36503113497,0.268112923089457,0.0430446199687627,6.22872087810337,4.70258747086214e-10,5.12399409567823e-08,dlg-1,7.29039137935979
WBGene00003432,196.07792133968,-0.818378180534909,0.131589081126673,-6.21919519102883,4.99711353274272e-10,5.39255819018957e-08,msp-36,7.26820515980133
WBGene00017834,3291.87244477872,0.197532252806137,0.0320217026296977,6.16869924408519,6.88540498821654e-10,7.35951430311945e-08,F26F12.3,7.13315084631948
WBGene00006404,2369.58951095789,0.229979277772155,0.0373954887368337,6.14992036581223,7.75218599096065e-10,8.20780975250485e-08,tag-10,7.08577271855717
WBGene00010230,1735.89447039769,-0.260914660051834,0.0427641839211035,-6.10124258499122,1.05247031908139e-09,1.10391349449069e-07,rpac-19,6.95706495770945
WBGene00011330,1446.77917497943,0.284413842011355,0.046905894006549,6.06349901297361,1.33191599618092e-09,1.38408270603134e-07,T01D3.6,6.858837957784
WBGene00012253,1563.73324560962,0.271374485674769,0.0451924617819443,6.00486176177264,1.9149498939002e-09,1.97169565681118e-07,clec-50,6.7051601202102
WBGene00016845,273.871095885737,0.669359729445571,0.11151994598481,6.00215256145068,1.94718607919173e-09,1.98666085152444e-07,C50F7.5,6.70187626619816
WBGene00019466,10544.8940569327,0.137445414110998,0.0229390810725688,5.99175763301864,2.07585141160113e-09,2.09885408940536e-07,tos-1,6.67801775216019
WBGene00003514,1726.86500615889,0.273729100910483,0.0459819337112971,5.95297063035937,2.63318565847258e-09,2.63859309330694e-07,myo-2,6.57862757869122
WBGene00020160,2025.18194902478,0.251721625128383,0.0423775442922878,5.93997668652531,2.85062612705978e-09,2.83120150654796e-07,igcm-3,6.54802921927232
WBGene00003163,614.11436741388,-0.420566688930693,0.0708774048208963,-5.93372020312319,2.96146348472042e-09,2.91548286745766e-07,mdl-1,6.53528950632336
WBGene00017467,110.801401379759,0.992911949349925,0.167491907610127,5.92811893731094,3.06424528490257e-09,2.97804508212891e-07,F14F9.4,6.52606873211386
WBGene00001824,464.279718896502,0.506283956367197,0.0854144756006744,5.92737885243424,3.07808277222626e-09,2.97804508212891e-07,hbl-1,6.52606873211386
WBGene00023068,26143.7108712734,-0.0954614633230339,0.0161129713920251,-5.92451019743517,3.13229574362508e-09,3.00459445561575e-07,rpl-41.2,6.52221413849451
WBGene00002124,1426.42854194901,0.290718286864154,0.0498737010693373,5.82908989368928,5.57304779813535e-09,5.30053520665025e-07,inx-2,6.27568027652003
WBGene00009215,581.118194021363,0.4482823872539,0.0769317804463576,5.8270117323812,5.64286467665226e-09,5.32183783748473e-07,thn-2,6.27393836303501
WBGene00002978,23431.3017898538,0.0897445408200961,0.0155158229041437,5.78406581297913,7.29163933724214e-09,6.81950569015571e-07,lev-11,6.1662471039092
WBGene00010234,3099.59006135848,0.18847682959272,0.0326984868801905,5.76408413891787,8.21024512257285e-09,7.61517198435001e-07,ttr-50,6.11832028392206
WBGene00007225,4292.45420226511,0.168051880975441,0.0291852955014109,5.7581010604233,8.50654254637953e-09,7.82532188508339e-07,C01G6.3,6.10649778923961
WBGene00010221,1320.54947992244,0.297898415437009,0.0518262197869052,5.7480251629751,9.02918043741464e-09,8.23857658935809e-07,F57G12.1,6.08414781655371
WBGene00000609,40970.832871864,0.084012856482865,0.0146409124104619,5.73822546898324,9.56736923421156e-09,8.65924071899648e-07,col-20,6.0625201871982
WBGene00001684,6589.87355670069,0.136076404674447,0.0238247023191334,5.71156788662857,1.11940025990028e-08,1.00504232934887e-06,gpd-2,5.99781564668578
WBGene00001604,6137.53013850342,0.144759873038563,0.0253731011697696,5.70524951088892,1.16172785191602e-08,1.03476759381377e-06,gln-3,5.98515718069789
WBGene00006050,292.57482296559,-0.59280940523459,0.104670546258313,-5.66357419948507,1.48252019961037e-08,1.31010426773442e-06,ssq-1,5.88269413861929
WBGene00020840,170.437874653249,-0.754523659661867,0.133510988159901,-5.65139746219391,1.59148613727587e-08,1.39541007176931e-06,spch-3,5.85529814670155
WBGene00002125,3161.72793540775,0.190862380591742,0.0337928576065939,5.64800949400917,1.62316215543732e-08,1.41215107523047e-06,inx-3,5.85011883895758
WBGene00012239,837.867854007971,0.388128737255147,0.0692611255498208,5.60384680690698,2.09646015703852e-08,1.80989018018795e-06,W04A8.4,5.74234777628293
WBGene00000707,81.1142104427013,-1.18743653799914,0.214143455539976,-5.54505172714685,2.93867281826142e-08,2.51761259842351e-06,col-133,5.59901109682977
WBGene00002019,718.401005205474,-0.355769929384981,0.064292214402274,-5.53363937908471,3.13653521603214e-08,2.66676778254005e-06,hsp-16.48,5.57401480026524
WBGene00004706,2164.2853488158,-0.208510288742196,0.0377972098197707,-5.51655240522886,3.45714432745678e-08,2.91725795391334e-06,rsr-1,5.53502516737876
WBGene00010351,74570.8363891045,-0.0828912307640656,0.0150340959735571,-5.51354939531181,3.51668277728444e-08,2.93301238786764e-06,cbd-1,5.53268610272992
WBGene00014309,12465.6690708916,0.110900507647134,0.0201162541009088,5.51298005537342,3.52808226287207e-08,2.93301238786764e-06,F07H5.5,5.53268610272992
WBGene00011737,1348.70213888461,0.276962062081924,0.050537609930414,5.48031579774504,4.2456733726137e-08,3.50335425185507e-06,sqst-1,5.45551594551213
WBGene00001240,3153.6842306712,-0.180459251190114,0.032936333394449,-5.47903280638179,4.27657072533319e-08,3.50335425185507e-06,elo-2,5.45551594551213
WBGene00006063,968.867392777458,0.320286732073058,0.0585355529214484,5.47166151318098,4.45835758473489e-08,3.62580776619418e-06,sto-1,5.44059522514239
WBGene00002265,4351.06524976671,0.155440545057423,0.0284613336448815,5.46146385819056,4.72224393836199e-08,3.81278731800264e-06,lec-2,5.41875741953461
WBGene00003450,194.542546784866,-0.730734062513645,0.134342482736933,-5.43933718974478,5.34791550394646e-08,4.28711826434222e-06,msp-57,5.3678345358869
WBGene00001000,5231.35349056352,0.141664411824147,0.0261029969322441,5.42713207191754,5.72667540007622e-08,4.55818993014578e-06,dim-1,5.34120758264495
WBGene00003452,201.625106827737,-0.76538427402398,0.141568231363611,-5.40646913966261,6.42792964229472e-08,5.08032777292068e-06,msp-59,5.29410826697226
WBGene00020808,11870.5797733299,0.116058557652118,0.0215125283109421,5.39492875847076,6.85507459178372e-08,5.38003511493627e-06,clik-1,5.26921488972891
WBGene00001828,314.190688445549,0.544538767206595,0.101757651478843,5.35132994219914,8.7310163960322e-08,6.80473590365759e-06,hch-1,5.1671887253923
WBGene00001561,5140.32188072296,0.149154245371546,0.0279791464910281,5.33090762505477,9.77231207117581e-08,7.56376954309007e-06,gei-4,5.12126171193819
WBGene00001620,1476.17764635996,0.249663035911813,0.0469550328722153,5.31706657710692,1.05453491335151e-07,8.10619543324932e-06,glt-1,5.09118293000974
WBGene00022645,3256.68874939549,-0.169539274266313,0.0320077883956145,-5.29681314343925,1.17841171311528e-07,8.99681269135566e-06,ZK6.11,5.04591132119664
WBGene00000680,19591.7157447013,0.0909312283371511,0.0171870422285452,5.29068510613929,1.21859018002709e-07,9.24070107462432e-06,col-106,5.03429507842377
WBGene00022858,876.231851640816,0.312622399025689,0.0591328139093206,5.28678373914509,1.2448566313383e-07,9.37652749899979e-06,ZK1193.2,5.02795796836303
WBGene00003449,360.014446464874,-0.499442882174299,0.0945073070598254,-5.28470123329342,1.2591007522773e-07,9.42059182853877e-06,msp-56,5.02592181272784
WBGene00016913,3499.4410230588,0.169750992348083,0.0321446920733015,5.2808405182725,1.2859258880802e-07,9.55758029266497e-06,lam-2,5.01965204481143
WBGene00008505,24039.1969158144,0.0834394566988647,0.0158214612832087,5.27381480163396,1.33616747596232e-07,9.86566288337181e-06,F01G4.6,5.00587372876773
WBGene00022751,168.230137989997,-0.706573320000181,0.134093639365173,-5.2692530633462,1.36980009092501e-07,1.00478865493146e-05,msrp-2,4.99792527719812
WBGene00017482,2681.82933405666,-0.185592736202096,0.0352348721832646,-5.26730266642621,1.38442850210129e-07,1.00892474539499e-05,set-9,4.99614122611051
WBGene00003229,12327.3462142005,-0.100770558224601,0.0191358360508764,-5.26606509152159,1.39378882892294e-07,1.00919303400014e-05,mex-3,4.99602575588112
WBGene00007330,7172.03459030203,0.12182918363795,0.0231418759319013,5.26444718641013,1.40611812567206e-07,1.0115938284883e-05,C05C10.3,4.99499382885477
WBGene00003072,2468.6618103235,0.205016573940988,0.0390701124146966,5.2474016907069,1.54259316456274e-07,1.10270847680813e-05,lrp-2,4.95753928687771
WBGene00018491,12397.9497074093,0.103654844123941,0.0197849165156324,5.23908423075937,1.61375375783164e-07,1.1462758496294e-05,mdh-1,4.94071085745076
WBGene00008922,1734.85377578665,0.237386796283709,0.0453555460897972,5.23390889867622,1.65962274167923e-07,1.17144314653245e-05,F17C11.11,4.93127878410192
WBGene00194703,121.884928953928,-0.865503097024049,0.166045749638857,-5.21243752945488,1.86375339639037e-07,1.30730652298057e-05,F26B1.8,4.88362257184454
WBGene00010633,109.117180110328,-0.869414048410782,0.167131407103297,-5.20197887087396,1.97177647613164e-07,1.37448741562891e-05,nspd-2,4.86185923206492
WBGene00019492,1646.11396426607,0.234436423178248,0.0453659757165697,5.16767069318474,2.37029461050709e-07,1.64208743294574e-05,K07E3.4,4.78460372259115
WBGene00015913,6925.52250059692,0.119091814908187,0.0230702517338079,5.16213764298317,2.44145659535552e-07,1.68101026807822e-05,C17F4.7,4.77442963376095
WBGene00011699,162.470369024111,0.791590729723556,0.153507960728132,5.15667543213275,2.51372968549437e-07,1.72021879635996e-05,cyp-34A2,4.76441631122701
WBGene00000114,17458.2325334714,0.0965598462621041,0.0187554715137356,5.14835610458463,2.62779258313555e-07,1.78737673700183e-05,alh-8,4.74778389877766
WBGene00011748,123.057846414636,-0.798755628524757,0.15564127808851,-5.1320294868725,2.86634579636493e-07,1.9272671217534e-05,T13F2.9,4.71505808738731
WBGene00010055,5822.32773494948,0.13322405618075,0.0259598158008531,5.13193380117787,2.86780370072901e-07,1.9272671217534e-05,F54D5.12,4.71505808738731
WBGene00004855,4589.61471596824,0.169665832689015,0.0333857690825235,5.08198065677722,3.73519456948931e-07,2.48615797317329e-05,sma-1,4.60447127927534
WBGene00017687,427.00033767951,-0.431615949054487,0.0849379147631516,-5.08154633014058,3.74374674744975e-07,2.48615797317329e-05,ets-4,4.60447127927534
WBGene00044068,353.440785053328,0.468521213964752,0.0924244631115776,5.06923381744873,3.99420306514989e-07,2.63687888236337e-05,syd-9,4.57890981784755
WBGene00011462,138.066006053676,0.756393195952414,0.149408621706755,5.06258064167804,4.13619014365652e-07,2.70643573744494e-05,vap-2,4.5676022804903
WBGene00002025,7994.07737315903,-0.11452249019688,0.0226237522813465,-5.06204668318018,4.14779423363209e-07,2.70643573744494e-05,hsp-60,4.5676022804903
WBGene00013181,1009.18838908955,0.277117572865473,0.0549234484864557,5.04552391559702,4.52280314482419e-07,2.93407050256427e-05,Y53H1B.2,4.5325294547372
WBGene00015172,513.831327867142,-0.401350553231512,0.0796174820835713,-5.04098525510052,4.63141154865883e-07,2.98726044888494e-05,B0410.3,4.52472691111448
WBGene00000482,2790.01581546726,0.185280016629722,0.036781789680905,5.03727573446239,4.72204314271654e-07,3.0283137251833e-05,chd-3,4.51879913509727
WBGene00010231,3241.02358725611,-0.173279372176528,0.034410318303583,-5.03568059579632,4.76153961655916e-07,3.03629313162747e-05,F58B3.4,4.5176563028349
WBGene00010177,501.127380839476,0.392105232110336,0.0779607428430508,5.02952149775837,4.91705372325507e-07,3.11774542011817e-05,F57A8.1,4.5061593500682
WBGene00004096,786.768024344301,0.31432585074117,0.0625546449467781,5.02482031523959,5.03904103843998e-07,3.17714368395572e-05,pqm-1,4.49796314408438
WBGene00003431,148.448127030672,-0.787978367461822,0.157422530662814,-5.00549930269898,5.57174146124504e-07,3.45778657759047e-05,msp-33,4.46120181587273
WBGene00017490,846.757496568516,0.306447014180018,0.0612220924760786,5.00549722797789,5.57180147804866e-07,3.45778657759047e-05,pud-2.1,4.46120181587273
WBGene00011733,588.246421384391,0.401787925727958,0.0802719803639569,5.0053321707803,5.57657819249644e-07,3.45778657759047e-05,T12D8.5,4.46120181587273
