,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,logq
WBGene00000522,771.856127087496,-0.359062655135227,0.0839211472047709,-4.27857181526725,1.88096304182078e-05,0.00743128708176001,clc-1,2.12893596092355
WBGene00016995,4964.55270442497,0.268874291448884,0.0629194974116131,4.2733064075502,1.92595505628081e-05,0.00743128708176001,acly-1,2.12893596092355
WBGene00018898,12430.4537734302,0.11854105397343,0.0277625741056132,4.26981495024493,1.95635214294591e-05,0.00743128708176001,F55F10.1,2.12893596092355
WBGene00000984,901.931056641395,-0.408369895162174,0.095686170335241,-4.2678047802669,1.97405962851834e-05,0.00743128708176001,dhs-21,2.12893596092355
WBGene00004141,213.681128292515,-1.33596944202755,0.313235104406997,-4.26506934641552,1.99840123094679e-05,0.00743128708176001,pqn-57,2.12893596092355
WBGene00011957,45.6100619578741,-1.64886755279296,0.387215191806414,-4.25827185421305,2.06013325041451e-05,0.00743128708176001,T23F11.6,2.12893596092355
WBGene00002018,1817.08399114679,-2.25815967354527,0.531238061017678,-4.25074903183589,2.13056796630592e-05,0.00743128708176001,hsp-16.41,2.12893596092355
WBGene00012880,1225.30823966891,-0.507079999964772,0.119536587883739,-4.24204847187003,2.21488838416618e-05,0.00743128708176001,Y45F10C.4,2.12893596092355
WBGene00002017,5780.17026480038,-2.32904568636853,0.549465311453944,-4.23874926736618,2.24768521556272e-05,0.00743128708176001,hsp-16.11,2.12893596092355
WBGene00013893,2047.92656435145,0.219892245710326,0.0519225095684289,4.23500804444996,2.2854352416462e-05,0.00743128708176001,coa-6,2.12893596092355
WBGene00015709,644.313715183844,-1.62061783246763,0.383088164335316,-4.23040433859268,2.33271630194702e-05,0.00743128708176001,cyp-33A1,2.12893596092355
WBGene00019622,87.2811783643563,-0.550393423475908,0.130121621218681,-4.22983834908514,2.33859297801288e-05,0.00743128708176001,K10C2.7,2.12893596092355
WBGene00012898,36.1788410739357,0.926007524064458,0.219698113671027,4.21490885193055,2.49879087583353e-05,0.00762557685463667,Y46G5A.6,2.11772729751435
WBGene00003062,6898.54131741947,0.198527080865151,0.0471138062539627,4.21377716321643,2.51135069129574e-05,0.00762557685463667,lpd-6,2.11772729751435
WBGene00002019,6193.74251723074,-1.92880756255475,0.458786516469387,-4.20415049988385,2.62064529981949e-05,0.00770929328046827,hsp-16.48,2.11298543238491
WBGene00007366,200.587233752297,-1.30966321438994,0.311793548017781,-4.20041794551585,2.66422712697878e-05,0.00770929328046827,C06B3.7,2.11298543238491
WBGene00008688,3442.8961054307,0.183047899723873,0.0436169818131767,4.19671174195216,2.70818265121836e-05,0.00770929328046827,rbm-34,2.11298543238491
WBGene00004493,53601.8554139639,0.109728723967027,0.0262961337974304,4.17280824672979,3.00868145378866e-05,0.0083899231397078,rps-24,2.0762420177355
WBGene00010760,471.256581327352,-1.10719262566666,0.267116180136355,-4.14498524612575,3.39835590168162e-05,0.00916411553107629,K10H10.4,2.03790944434158
WBGene00017127,618.790761037987,-0.263011354780733,0.0635190899507802,-4.14066629393676,3.46298448751766e-05,0.00916411553107629,E04F6.8,2.03790944434158
WBGene00021085,234.749243975262,-0.850476234005203,0.205476340145814,-4.13904702313499,3.48751469273981e-05,0.00916411553107629,W08E12.4,2.03790944434158
WBGene00194812,199.32480883609,0.414935434210347,0.100492117606948,4.12903463566438,3.64289529476267e-05,0.00939179647313908,F19B2.12,2.02725132746255
WBGene00002016,1503.97838629819,-2.39036496570202,0.581772890240233,-4.10875963078128,3.97789832987454e-05,0.0100655560702603,hsp-16.2,1.99716222757367
WBGene00006470,684.810977629602,-0.390732471165908,0.0962007514759051,-4.06163637155967,4.87299389322186e-05,0.0120459956662386,tag-120,1.91915729741058
WBGene00022053,3899.94774107793,0.121125499733386,0.0298441942794006,4.05859506875648,4.9368834697699e-05,0.0120459956662386,cisd-3.2,1.91915729741058
WBGene00009692,9289.33238967289,-3.15682487886391,0.780154870434578,-4.04640796141596,5.20095602803492e-05,0.0124676952924683,F44E5.5,1.90421382032018
WBGene00008414,3120.22365110759,0.15126568068868,0.0374891976049589,4.03491379790618,5.46223473905556e-05,0.0128682716335267,D2030.4,1.89047978024624
WBGene00003045,888.785969851913,0.305789449503682,0.0769147556386008,3.97569292088106,7.01746288257094e-05,0.0162519682758389,lir-2,1.78909403409615
WBGene00002199,156.532232207035,-0.448194432323044,0.113260059930042,-3.95721521425896,7.58286077177223e-05,0.0163909135697265,kin-15,1.78539683976483
WBGene00009319,8910.55489514594,0.124144780927383,0.0313820766614846,3.9559135065063,7.62427445903075e-05,0.0163909135697265,mccc-1,1.78539683976483
WBGene00003590,1220.19421780595,-0.388242897971603,0.0981704789101876,-3.95478256072064,7.66042891196532e-05,0.0163909135697265,nex-3,1.78539683976483
WBGene00044696,4744.22404424604,-0.14581258757176,0.0368739777486186,-3.95434928571606,7.67432289356889e-05,0.0163909135697265,F52E1.14,1.78539683976483
WBGene00000196,1640.16588188515,0.259439624554002,0.0656101861436167,3.95425832181156,7.67724288980165e-05,0.0163909135697265,aars-1,1.78539683976483
WBGene00020164,692.201114331581,0.383637572804092,0.0974173284148986,3.93808349137011,8.21350170228735e-05,0.0172660441938545,T02G5.4,1.76280715181114
WBGene00044773,671.737399311597,-0.265472092860369,0.0676995997512957,-3.9213244071696,8.80636094711526e-05,0.018231835754755,C08A9.10,1.73916960024129
WBGene00012553,17766.5877629395,0.10073825007702,0.025750307307519,3.91211836324783,9.14900486397494e-05,0.0182985247000213,cox-5A,1.73758392340988
WBGene00014472,1563.48995552883,-0.33475173257666,0.0855847996321706,-3.91134563632056,9.1783310633385e-05,0.0182985247000213,MTCE.33,1.73758392340988
WBGene00009189,6477.85945750219,0.181443755805712,0.0464083790411563,3.90971974360066,9.24032643663256e-05,0.0182985247000213,F27D4.4,1.73758392340988
WBGene00019780,1621.96336899339,-0.163807999410499,0.0419471222750939,-3.90510696624736,9.4183716164015e-05,0.0183846613952157,M60.4,1.73554436446488
WBGene00008577,204.667419820079,-1.39748110716686,0.358331643006593,-3.89996567269708,9.62063275612734e-05,0.018514975490102,F08G2.5,1.73247685852788
WBGene00011000,721.668793531199,-0.273470691306758,0.0705891513432418,-3.87411785101367,0.000107011621032169,0.0202270706325993,R03G8.6,1.69406700898482
WBGene00018616,188.941184306936,-0.725046013354236,0.187266418314567,-3.87173535906643,0.000108063243280134,0.0202270706325993,F48G7.5,1.69406700898482
WBGene00011227,107.272827392453,-0.490382802824246,0.127175332998691,-3.85595847293196,0.000115277057689472,0.0212857529225534,nlp-67,1.67191098329154
WBGene00013462,3134.66942955031,0.247036095420128,0.0641941563732148,3.84826453647741,0.000118957559419444,0.0216724812254304,micu-1,1.66409136459963
WBGene00009903,63.6915896735117,-0.599082749047852,0.156672734017819,-3.82378435407731,0.000131418867543431,0.0236147143881992,F49E12.10,1.62681730269703
WBGene00009393,978.512066230689,-0.205781925691451,0.0538597779154626,-3.82069762735456,0.000133074722474483,0.0236147143881992,clec-62,1.62681730269703
WBGene00006060,228.710655420062,-0.491207713743196,0.128819086750269,-3.81315941709368,0.000137201550870693,0.0240348973217583,sth-1,1.61915772885837
WBGene00000700,1936.05404808551,-0.787353608925755,0.208276846201356,-3.78032231275753,0.000156625466086909,0.0270902578305256,col-126,1.56718686156551
WBGene00003902,107783.923046731,0.100980129950465,0.0268119067062212,3.76624203033776,0.000165723146755803,0.0283055134658912,pab-1,1.54812896254654
WBGene00000024,739.962147852936,-0.999822051416822,0.266722423889172,-3.74854891027935,0.000177860655215133,0.0299066831613306,abu-1,1.52423175027888
WBGene00021886,251.020181817333,0.462650186453794,0.123495838395764,3.74628159510243,0.000179475118503302,0.0299066831613306,Y54G2A.21,1.52423175027888
WBGene00011975,3270.27409618172,0.215759795351223,0.057701754298648,3.73922418778658,0.00018458905299437,0.03038825084476,T24B1.1,1.51729429729851
WBGene00012623,98.165280828701,0.591740983750932,0.158505941940858,3.73324164700225,0.000189031078218253,0.0307490553901692,fbxa-149,1.51216822119387
WBGene00006467,307.757124081849,-0.345053842385253,0.0925037210640155,-3.73016175367113,0.000191356880875812,0.0307611814151423,magu-2,1.51199698901936
WBGene00022765,7539.99347575085,0.194246707001902,0.0521184054175033,3.72702705399092,0.000193751668299501,0.0307839859958649,ZK546.14,1.51167514720985
WBGene00007598,99.114064842795,-0.640027238226372,0.172255439636964,-3.71557054787505,0.000202745685438807,0.0316681615092221,C15A11.4,1.4993771488029
WBGene00018602,2770.49931697104,-0.206659872959465,0.0556424192113593,-3.71407059377598,0.000203951859836911,0.0316681615092221,F48D6.4,1.4993771488029
WBGene00008860,1568.5529415595,0.201285381542831,0.0542693594952876,3.70900602872066,0.000208074474229855,0.0319452765828846,romo-1,1.49559334738469
WBGene00004476,77982.2265137347,0.0959637935240411,0.0259502712249789,3.69798807465525,0.000217315095938678,0.0329932607878455,rps-7,1.48157476016895
WBGene00194998,133.243027922079,0.54579095921757,0.147890742708732,3.69050117147965,0.000223812658060599,0.0336063314257146,C16C4.18,1.47357889391336
WBGene00022644,8325.81100642485,-0.326853945586435,0.0886426018040059,-3.68732346450218,0.000226625209470932,0.0336587702414219,dod-19,1.47290175547609
WBGene00045457,92.773164618581,-1.00553415419245,0.272936212758075,-3.68413609916884,0.000229479610152891,0.0337162300336463,F33H12.7,1.47216099179097
WBGene00016894,1538.0581524392,-0.198826384850799,0.0542087047853382,-3.66779441859263,0.000244651764443714,0.0355629969080735,C53B7.3,1.44900164798875
WBGene00016147,258.063415170034,-0.294634314455756,0.0805977306700676,-3.65561551182952,0.000256565648946454,0.0364957350441533,cyp-32A1,1.43775788499596
WBGene00001608,83.3530774885715,-0.712955837747215,0.195113124010672,-3.65406397628188,0.000258121905830845,0.0364957350441533,R07B1.8,1.43775788499596
WBGene00008003,2104.52791708669,0.246043986048074,0.0673518886922029,3.65311189968986,0.000259081257266018,0.0364957350441533,enu-3.2,1.43775788499596
WBGene00009394,24243.644825461,-0.148762586351053,0.0408119929222291,-3.64507037513541,0.00026731864055923,0.0372584971341979,clec-63,1.42877466687102
WBGene00016506,173.939565897537,-0.398484180021803,0.109397011180533,-3.64255088618647,0.000269949591355796,0.0372584971341979,abhd-5.1,1.42877466687102
WBGene00044318,1247.61645800319,0.215848554389636,0.0593612976210745,3.63618322105219,0.000276707552236409,0.037809319937583,tag-267,1.42240113406331
WBGene00019944,286.568103576605,-0.342069941504008,0.0942383243266576,-3.62983896358655,0.000283598093594681,0.0383012499567975,R07G3.8,1.41678705265065
WBGene00021606,79.5526087321315,0.590895780109496,0.16288265355133,3.62773915592728,0.000285913897511223,0.0383012499567975,Y46H3C.6,1.41678705265065
WBGene00004005,572.533360852146,-0.296244077747698,0.0817183687549396,-3.62518344726247,0.000288756403337786,0.0383064805359952,pgp-11,1.41672774762565
WBGene00004487,53592.8665514664,0.100391578822309,0.0277408501822889,3.61890778987024,0.000295849023470367,0.0388700101605682,rps-18,1.41038534584473
WBGene00004442,32844.3911442778,0.0933613271794052,0.0258526376166859,3.6112882779569,0.000304679761014328,0.0396489928999979,rpl-28,1.4017678394568
WBGene00004099,585.684998033868,-1.25543227368279,0.347930975089946,-3.60827969788616,0.000308234090642947,0.0397331190051437,abu-15,1.40084734197822
WBGene00021026,2816.59215172885,0.207231649753141,0.0577429388500483,3.58886564972554,0.000332119931972018,0.0424120257052865,W04C9.4,1.37251098404541
WBGene00000188,112.35159905017,-0.869922169654604,0.243052894050742,-3.57914754750047,0.000344716812958073,0.0436130604838806,arl-3,1.3603834362657
WBGene00044178,289.428105109275,-0.305778319479747,0.0855286756453856,-3.57515555072486,0.000350019728157479,0.0438777024361816,C30G7.4,1.35775612142121
WBGene00009477,8556.00252982554,0.177736275388705,0.0497502045771071,3.57257375923418,0.000353489873380569,0.0439098693624736,rbpl-1,1.3574378549758
WBGene00017283,4428.13660848565,0.129025066085621,0.0362191120650974,3.56234757643206,0.000367553314290372,0.0449760778938941,F09E5.3,1.34701841958306
WBGene00011811,195.411814080874,0.435717147848806,0.122385604555791,3.56019933414784,0.000370573389777039,0.0449760778938941,T16H12.1,1.34701841958306
WBGene00010660,1638.86214173477,-0.403417654402217,0.113344176961513,-3.55922699530653,0.000371947950966776,0.0449760778938941,K08D8.6,1.34701841958306
WBGene00016247,41.6350420059312,-0.748324776853078,0.210659971031444,-3.55228747630171,0.0003818973782853,0.045774085762196,C30B5.6,1.33938032102733
WBGene00009771,3201.0619228407,0.181293526411793,0.0511125566625131,3.54694693925881,0.00038972307498991,0.0463058791014098,F46B6.6,1.33436386645051
WBGene00015456,259.577980070016,0.454688052195585,0.128854298054738,3.52869915136577,0.000417607592538871,0.0491912943487167,C04G6.6,1.30811174989219
WBGene00022015,2295.28925081528,0.18415700650475,0.0522862401418417,3.52209311675825,0.000428153726266679,0.0494362893008587,Y61A9LA.3,1.30595413493867
WBGene00045305,547.005103343449,-1.22426652343952,0.348033831815467,-3.51766527137121,0.000435361149916068,0.0494362893008587,ZC250.4,1.30595413493867
WBGene00020865,473.725369025983,-0.261742373808598,0.0744110501637497,-3.51752022357708,0.00043559915638902,0.0494362893008587,T27E4.7,1.30595413493867
WBGene00022865,3840.96269212052,0.178276207530801,0.0506957486814347,3.51659088124065,0.000437126983211125,0.0494362893008587,ufbp-1,1.30595413493867
WBGene00014871,118.861805436539,0.500909161041672,0.142457684686586,3.51619614023419,0.000437777444774875,0.0494362893008587,Y37H9A.5,1.30595413493867
WBGene00014181,101.200863324199,-0.729964670054557,0.208337722021285,-3.50375660716872,0.000458744436753645,0.0512344365952165,ZK1010.8,1.29043803519541
WBGene00045387,342.551495288484,-0.329780279646465,0.0942229788879497,-3.49999844558769,0.000465260871095886,0.0512344365952165,K09H9.8,1.29043803519541
WBGene00018892,5150.17737271675,0.213301166118969,0.0609697027548198,3.49847803878471,0.000467921623134716,0.0512344365952165,cir-1,1.29043803519541
WBGene00016997,730.054322323417,-0.524960008266857,0.150072816408297,-3.49803529267166,0.000468699105269472,0.0512344365952165,cebp-1,1.29043803519541
WBGene00020806,699.07581720016,-0.394177045336036,0.11293339405467,-3.49034976443921,0.000482388753050693,0.0523123803308307,T25F10.3,1.28139551814834
WBGene00009130,1032.72935828986,-0.374821246752992,0.107518655208606,-3.48610430465084,0.00049010986599799,0.052657239187072,F25H5.8,1.27854191464225
WBGene00000710,714.94315182013,-0.917906694244667,0.263434630389005,-3.48438127853284,0.00049327624531215,0.052657239187072,col-137,1.27854191464225
WBGene00017069,465.964254565569,0.270864670115445,0.0778562318922626,3.47903646929981,0.000503220099361117,0.0533023212222504,timm-17B.2,1.2732538778015
WBGene00013463,11896.4406062863,0.0932329631261906,0.0268501935903228,3.47233858156588,0.000515945180821071,0.0542040602245669,kdp-1,1.26596818085865
WBGene00019655,246.920850463025,-0.62924105206993,0.181316127927292,-3.4704086131944,0.000519667146473819,0.0542040602245669,K11G9.5,1.26596818085865
WBGene00016261,1503.00713973933,0.224809071984826,0.0648590388011882,3.46611784787516,0.000528031780489748,0.0546592897622115,C30F12.2,1.26233601578929
WBGene00021350,64816.5785529489,0.0989797047736682,0.0285812321956816,3.46310138401322,0.000533987151131613,0.0548601536320478,Y37E3.8,1.26074298051827
WBGene00006603,3642.49698063518,-0.404804687557991,0.117264723670753,-3.45205851245232,0.000556327069742535,0.0563877788242007,tps-2,1.24881501240565
WBGene00017288,986.803460553372,0.209922178220701,0.0608174090850175,3.45167907312934,0.000557109934226222,0.0563877788242007,F09E5.10,1.24881501240565
WBGene00018031,496.71793942791,-0.905128719810256,0.262861269740625,-3.44337041627844,0.000574511840733884,0.057721542586675,F35B3.4,1.23866207106557
WBGene00044219,90.7164740231126,0.428634461208953,0.124620693597104,3.43951272326183,0.000582762391451437,0.0581231045021345,F28F8.10,1.23565119698692
WBGene00022211,1043.9381288898,0.309698227938697,0.0901967109626425,3.43358670879881,0.00059565165469395,0.0589781464473778,Y73B3A.9,1.22930888048421
WBGene00023323,346.147477086642,0.281721505678286,0.082141791917759,3.42969758877854,0.000604254299703017,0.0593995018067772,K08F11.6,1.22621719750155
WBGene00004993,1721.30035329737,-0.172828199834692,0.0506488781879382,-3.41228090370323,0.000644216904938603,0.0628755699220076,spp-8,1.20151806534975
WBGene00011696,4027.14627515351,0.216534533989007,0.0636485711733988,3.4020329128693,0.000668865820832114,0.0648183161407802,eea-1,1.18830225531964
WBGene00304189,84.4956678339788,0.442153690698302,0.130329606994067,3.39258055706736,0.000692375698198453,0.0666240953534061,C52E12.11,1.17636867493635
WBGene00016561,650.821901478114,0.296183774230431,0.087551037881164,3.3829841587081,0.000717027680928383,0.0685137498755624,eri-6,1.16422226214494
WBGene00004492,82267.8722227398,0.095140909470588,0.0281674360428726,3.37769150609866,0.000730970348167198,0.068904902936649,rps-23,1.16174987471684
WBGene00008850,157.356279325591,-0.817815427294399,0.242335354824197,-3.37472601918811,0.000738892130088404,0.068904902936649,F15B9.6,1.16174987471684
WBGene00000981,761.349842310924,-0.208777858126225,0.0618962763474416,-3.3730277562142,0.000743464577023697,0.068904902936649,dhs-18,1.16174987471684
WBGene00014089,134.230279323434,-1.409674295504,0.417926926767042,-3.37301620263816,0.000743495773972412,0.068904902936649,ZK822.1,1.16174987471684
WBGene00009397,730.626840350556,-0.416935720511449,0.12368436237383,-3.37096551665345,0.000749052332398701,0.068904902936649,clec-66,1.16174987471684
WBGene00015941,5026.83981175443,0.210550595173774,0.0624758568831329,3.37011136266013,0.000751378113111877,0.068904902936649,C18A3.3,1.16174987471684
WBGene00020673,154.771287550054,0.455018731667313,0.13510162666793,3.36797374605797,0.000757228065377531,0.0689784285687906,T22B7.4,1.16128670373025
WBGene00045412,33.5247387534575,-1.13233671701845,0.336427415573327,-3.36576825966683,0.000763308060637102,0.069071796957254,C25F9.12,1.16069924533354
WBGene00010750,154.930087093262,-0.451706320536829,0.134405887745017,-3.36076289599579,0.000777275195899758,0.0698729491893046,K10D11.6,1.15569092570787
WBGene00000033,407.174093173733,-1.05363896951126,0.314110360347117,-3.35435917601351,0.000795490324545665,0.0710430051934115,abu-10,1.14847867573015
WBGene00013579,388.608904323359,-0.425481185250596,0.127027872883913,-3.34951043098573,0.000809545074360884,0.0718287265978385,Y79H2A.2,1.14370183280705
WBGene00022031,1410.4908856784,0.225532830920647,0.0674101340749116,3.34568138775716,0.000820806530538355,0.0723580673114586,Y65B4A.8,1.14051304169031
WBGene00012692,3934.27574749061,0.170375347755826,0.051075396927736,3.33576159959915,0.000850660777344925,0.074509159369494,Y39B6A.33,1.12779033639103
WBGene00011042,77.5112843482605,-0.70571099473225,0.21199080227635,-3.32896987583588,0.000871678319284748,0.075382156882508,R05H10.1,1.12273144039702
WBGene00000516,253.079820222854,-0.339629417410217,0.102061635967784,-3.32768933389841,0.0008756946109781,0.075382156882508,cki-1,1.12273144039702
WBGene00008925,3105.7998116586,-0.240163401942132,0.0721849630216003,-3.32705582837614,0.000877687874758098,0.075382156882508,F17H10.1,1.12273144039702
WBGene00000030,461.446947341669,-1.04491701106004,0.314330682922147,-3.3242603023862,0.000886534063332488,0.075382156882508,abu-7,1.12273144039702
WBGene00020295,391.237488749112,0.289235045721987,0.0870211432140462,3.32373300372019,0.000888211889496765,0.075382156882508,pqbp-1.2,1.12273144039702
WBGene00004470,87165.2061737885,0.0860623837545357,0.025919443489128,3.32037930485023,0.000898952199580285,0.0755909622749091,rps-1,1.12153012604333
WBGene00011190,175.740104715523,-1.02111003586612,0.307608110126352,-3.31951597585216,0.000901736449854375,0.0755909622749091,swt-6,1.12153012604333
WBGene00010794,13088.989560832,0.107450211865137,0.0323941925939949,3.31695909855941,0.00091002937851439,0.0758209843171989,dld-1,1.12021058180944
WBGene00016788,709.339527995689,-1.02414246542886,0.308963911213969,-3.31476404931839,0.000917205086449537,0.0759556987954332,C49G7.10,1.11943963638233
WBGene00003831,16767.4860954473,0.0906782560915198,0.0274195416047103,3.30706681383552,0.000942784023921301,0.077603619896751,nuo-1,1.11011802017844
WBGene00014130,53.9012871763706,0.777041651077643,0.235392672919463,3.30104434195153,0.000963256576064943,0.0788139991338406,ZK892.6,1.10339663521861
WBGene00004004,196.583619332831,-0.553799676821411,0.16812456247159,-3.29398434517855,0.000987779996651848,0.0803394397276836,pgp-10,1.09507120128276
WBGene00008408,1328.34298721005,0.191276863349087,0.058101126054717,3.29213694015072,0.000994291843401165,0.0803905547232752,D2023.4,1.09479497454173
WBGene00008425,202.855270094657,0.322261637726505,0.0982297507670852,3.28069281668673,0.0010355245748651,0.082962969842757,D2045.8,1.08111570981048
WBGene00000182,14888.5685240693,0.115471344156929,0.0352189316003086,3.27867254655495,0.00104296581537784,0.082962969842757,arf-1.2,1.08111570981048
WBGene00015544,349.691983460283,-1.13931314294281,0.347531109313247,-3.27830548808768,0.00104432309813775,0.082962969842757,C06E8.5,1.08111570981048
WBGene00077585,58.7372861538905,0.567449638794215,0.173411319088958,3.27227566098566,0.00106685501489333,0.0842630458005924,T01G5.8,1.07436284677002
WBGene00016865,246.94175323965,-0.436019088267136,0.133315812274909,-3.2705729412504,0.00107329858941681,0.0842847811827086,ets-9,1.07425083634857
WBGene00005712,534.640420663272,-0.345601474492792,0.106149541375591,-3.25579809402986,0.00113074129600208,0.0876152378967197,srv-1,1.05742035548768
WBGene00195350,356.389977131876,-0.2749800538577,0.0844924169381706,-3.2544938803079,0.00113594607506892,0.0876152378967197,ZK973.12,1.05742035548768
WBGene00000029,379.676784248339,-1.17545079362024,0.36146865020984,-3.25187479726905,0.00114646511314661,0.0876152378967197,abu-6,1.05742035548768
WBGene00008571,531.790684571489,-0.285085683362574,0.0876684248289208,-3.25186273072545,0.0011465137837552,0.0876152378967197,prmn-1,1.05742035548768
WBGene00022645,16982.0941592699,-0.407614121558412,0.125374286344166,-3.25117800024375,0.00114927878696061,0.0876152378967197,ZK6.11,1.05742035548768
WBGene00011109,3772.9952710808,0.225291837026925,0.0693212585472011,3.24996749551976,0.00115418199805398,0.0876152378967197,R07E5.1,1.05742035548768
WBGene00000031,939.24542124004,-1.01695694077142,0.314534199001005,-3.23321579656962,0.00122405061491239,0.0924056773600158,abu-8,1.03430134511776
WBGene00014917,250.184794307705,0.490571676406441,0.152108502525887,3.22514302790504,0.00125909748083551,0.0944586515145042,fbxa-122,1.02475825867452
WBGene00044737,2312.93457172419,-0.224699682297347,0.06970051967035,-3.22378776169918,0.00126507122564068,0.0944586515145042,ttr-45,1.02475825867452
WBGene00008486,1393.1667965237,-0.87708462685161,0.272227414098302,-3.22188207883755,0.00127351537051531,0.0945723588191368,ugt-44,1.02423577867695
WBGene00013841,116.593847018089,-0.480615598436673,0.1492462628123,-3.22028564990684,0.00128062921994364,0.0945865819530263,fbxa-33,1.02417046821845
WBGene00010183,522.253125273697,-0.312281478245617,0.0970272408691307,-3.21849282168931,0.0012886619627331,0.0946681562300275,fipr-13,1.02379608117905
WBGene00010752,43.706802837988,-0.908178137836896,0.282540552357781,-3.21432845748412,0.00130750014138562,0.0955384060529041,K10G4.3,1.01982200869012
