WBGene00000035	ace-1	W09B12.1	Caenorhabditis elegans	OLLL
WBGene00000035	ace-1	W09B12.1	Caenorhabditis elegans	OLLR
WBGene00000035	ace-1	W09B12.1	Caenorhabditis elegans	anal sphincter muscle
WBGene00000035	ace-1	W09B12.1	Caenorhabditis elegans	body wall musculature
WBGene00000035	ace-1	W09B12.1	Caenorhabditis elegans	diagonal muscle
WBGene00000035	ace-1	W09B12.1	Caenorhabditis elegans	pm5
WBGene00000035	ace-1	W09B12.1	Caenorhabditis elegans	spicule protractor muscle
WBGene00000035	ace-1	W09B12.1	Caenorhabditis elegans	spicule retractor muscle
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS1
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS10
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS11
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS2
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS3
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS4
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS5
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS6
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS7
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS8
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AS9
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AVAL
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AVAR
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AVBL
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AVBR
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AVDL
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AVDR
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AVEL
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AVER
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AWBL
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AWBR
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AWCL
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	AWCR
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DA1
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DA2
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DA3
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DA4
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DA5
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DA6
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DA7
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DA8
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DA9
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DB1
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DB2
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DB3
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DB4
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DB5
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DB6
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DB7
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	DVA
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	M4 neuron
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	PDA
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	PVCL
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	PVCR
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	PVQL
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	PVQR
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	RIH
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA1
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA10
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA11
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA12
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA2
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA3
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA4
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA5
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA6
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA7
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA8
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VA9
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB1
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB10
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB11
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB2
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB3
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB4
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB5
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB6
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB7
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB8
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	VB9
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	hyp10
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	hyp11
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	hyp8
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	hyp9
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	inner labial neuron
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	nerve ring
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	pharyngeal-intestinal valve
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	pm5
WBGene00000036	ace-2	Y44E3A.2	Caenorhabditis elegans	ventral nerve cord
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	AIAL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	AIAR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	CANL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	CANR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	DVA
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	IL2DL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	IL2DR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	IL2L
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	IL2R
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	IL2VL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	IL2VR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	PDA
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	PQR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	RIH
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	RIVL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	RIVR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	RMDDL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	RMDDR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	RMDL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	RMDR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	RMDVL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	RMDVR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	SIADL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	SIADR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	SIAVL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	SIAVR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	SMDDL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	SMDDR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	SMDVL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	SMDVR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	URADL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	URADR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	URAVL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	URAVR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	URBL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	URBR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	URXL
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	URXR
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	body wall musculature
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	head neuron
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	neuron
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	pm3
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	pm4
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	pm5
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	pm7
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	tail neuron
WBGene00000037	ace-3	Y48B6A.8	Caenorhabditis elegans	vulva
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	AIAL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	AIAR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	DVA
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	IL2DL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	IL2DR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	IL2L
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	IL2R
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	IL2VL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	IL2VR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	PDA
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	RIH
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	RIVL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	RIVR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	RMDDL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	RMDDR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	RMDL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	RMDR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	RMDVL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	RMDVR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	SIADL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	SIADR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	SIAVL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	SIAVR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	SMDDL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	SMDDR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	SMDVL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	SMDVR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	URADL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	URADR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	URAVL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	URAVR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	URBL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	URBR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	URXL
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	URXR
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	body wall musculature
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	neuron
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	pm3
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	pm4
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	pm5
WBGene00000038	ace-4	Y48B6A.7	Caenorhabditis elegans	pm7
WBGene00000039	acn-1	C42D8.5	Caenorhabditis elegans	excretory gland cell
WBGene00000039	acn-1	C42D8.5	Caenorhabditis elegans	hyp7 syncytium
WBGene00000039	acn-1	C42D8.5	Caenorhabditis elegans	hypodermis
WBGene00000039	acn-1	C42D8.5	Caenorhabditis elegans	male
WBGene00000039	acn-1	C42D8.5	Caenorhabditis elegans	male-specific anatomical entity
WBGene00000039	acn-1	C42D8.5	Caenorhabditis elegans	ray precursor cell
WBGene00000039	acn-1	C42D8.5	Caenorhabditis elegans	seam cell
WBGene00000039	acn-1	C42D8.5	Caenorhabditis elegans	vulva
WBGene00000040	aco-1	ZK455.1	Caenorhabditis elegans	hypodermis
WBGene00000040	aco-1	ZK455.1	Caenorhabditis elegans	intestine
WBGene00000040	aco-1	ZK455.1	Caenorhabditis elegans	seam cell
WBGene00000041	aco-2	F54H12.1	Caenorhabditis elegans	Cell
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	DA neuron
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	DB neuron
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	DVC
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	PVQL
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	PVQR
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	SDQL
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	SDQR
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	VA neuron
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	VB neuron
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	nerve ring
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	neuron
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	ventral nerve cord
WBGene00000042	acr-2	K11G12.2	Caenorhabditis elegans	vulval muscle
WBGene00000044	acr-5	K03F8.2	Caenorhabditis elegans	DB neuron
WBGene00000044	acr-5	K03F8.2	Caenorhabditis elegans	VB neuron
WBGene00000044	acr-5	K03F8.2	Caenorhabditis elegans	head neuron
WBGene00000044	acr-5	K03F8.2	Caenorhabditis elegans	nerve ring
WBGene00000044	acr-5	K03F8.2	Caenorhabditis elegans	nervous system
WBGene00000044	acr-5	K03F8.2	Caenorhabditis elegans	neuron
WBGene00000044	acr-5	K03F8.2	Caenorhabditis elegans	tail
WBGene00000044	acr-5	K03F8.2	Caenorhabditis elegans	tail neuron
WBGene00000044	acr-5	K03F8.2	Caenorhabditis elegans	ventral cord neuron
WBGene00000046	acr-7	T09A5.3	Caenorhabditis elegans	pharyngeal muscle cell
WBGene00000046	acr-7	T09A5.3	Caenorhabditis elegans	tail
WBGene00000046	acr-7	T09A5.3	Caenorhabditis elegans	vulva
WBGene00000047	acr-8	ZC504.2	Caenorhabditis elegans	anal depressor muscle
WBGene00000047	acr-8	ZC504.2	Caenorhabditis elegans	anal sphincter muscle
WBGene00000047	acr-8	ZC504.2	Caenorhabditis elegans	body wall musculature
WBGene00000047	acr-8	ZC504.2	Caenorhabditis elegans	head neuron
WBGene00000047	acr-8	ZC504.2	Caenorhabditis elegans	nerve ring
WBGene00000047	acr-8	ZC504.2	Caenorhabditis elegans	tail neuron
WBGene00000047	acr-8	ZC504.2	Caenorhabditis elegans	ventral cord neuron
WBGene00000047	acr-8	ZC504.2	Caenorhabditis elegans	vulval muscle
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	DA neuron
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	DB neuron
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	DD neuron
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	VA neuron
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	VB neuron
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	VD neuron
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	head neuron
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	neuron
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	tail neuron
WBGene00000051	acr-12	R01E6.4	Caenorhabditis elegans	ventral cord neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	AIYL
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	AIYR
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	AS neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	DA neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	DB neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	DD neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	HSNL
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	HSNR
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	RMED
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	RMEL
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	RMER
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	RMEV
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	VA neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	VB neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	VC4
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	VC5
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	VD neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	head neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	intestine
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	muscle cell
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	tail neuron
WBGene00000053	acr-14	T05C12.2	Caenorhabditis elegans	ventral cord neuron
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	AS neuron
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	AVAL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	AVAR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	AVBL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	AVBR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	DA neuron
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	DB neuron
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	DVA
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	I5 neuron
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	PVQL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	PVQR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	RID
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	RIML
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	RIMR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SAADL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SAADR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SAAVL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SAAVR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SIADL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SIADR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SIAVL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SIAVR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SIBDL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SIBDR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SIBVL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SIBVR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SMBDL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SMBDR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SMBVL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SMBVR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SMDDL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SMDDR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SMDVL
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	SMDVR
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	VA neuron
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	VB neuron
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	VD neuron
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	body wall musculature
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	head muscle
WBGene00000054	acr-15	F25G6.4	Caenorhabditis elegans	head neuron
